fight_id,R_fighter,R_nickname,B_fighter,B_nickname,Winner,date,year,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,last_round_time,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,R_current_win_streak,B_current_win_streak,event,location
ufc_fight_01419,Arman Tsarukyan,,Rafael dos Anjos,RDA,Rafael dos Anjos,2019-05-07,2019,320,-400,18,4,0,28,2,1,35,29,187,188,205,199,Orthodox,Orthodox,Lightweight,False,KO/TKO,2,2:02,52.54,58.61,2.18,3.66,39.82,12.24,8,4,UFC 259,London
ufc_fight_01420,Joanna Jedrzejczyk,Joanna Champion,Derek Brunson,,Joanna Jedrzejczyk,2016-03-21,2016,105,-105,28,6,1,10,1,0,38,31,181,182,209,213,Orthodox,Switch,Women's Strawweight,False,KO/TKO,1,4:15,30.84,56.1,1.67,0.59,79.05,71.69,2,7,UFC 156,Canada
ufc_fight_01421,Luke Rockhold,,Paulo Costa,The Eraser,Paulo Costa,2017-12-22,2017,-105,105,18,4,1,24,1,0,38,25,188,188,191,207,Orthodox,Orthodox,Middleweight,False,Submission,2,3:26,31.53,33.05,4.61,4.39,34.15,32.11,2,7,UFC 230,Canada
ufc_fight_01422,Dominick Cruz,The Dominator,Song Yadong,,Song Yadong,2020-11-18,2020,-110,-110,14,6,0,23,8,0,26,23,195,178,192,165,Orthodox,Switch,Bantamweight,False,KO/TKO,2,2:40,60.2,39.79,4.74,3.6,79.14,18.21,6,9,UFC 258,Los Angeles
ufc_fight_01423,Rafael dos Anjos,RDA,Beneil Dariush,,Beneil Dariush,2018-01-05,2018,-300,250,22,4,0,27,6,0,25,30,197,185,170,169,Switch,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,58.79,37.21,4.21,1.63,32.01,43.55,9,6,UFC 162,London
ufc_fight_01424,Sean Strickland,Tarzan,Israel Adesanya,The Last Stylebender,Israel Adesanya,2021-01-29,2021,250,-300,16,5,0,22,6,0,33,36,170,176,202,206,Orthodox,Orthodox,Middleweight,False,Submission,2,0:49,30.53,68.79,2.65,3.19,32.39,16.23,1,10,UFC 240,New York
ufc_fight_01425,Brandon Moreno,The Assassin Baby,Brandon Royval,Raw Dawg,Brandon Moreno,2019-04-08,2019,200,-250,17,5,0,11,1,1,37,30,177,178,177,166,Switch,Orthodox,Flyweight,False,KO/TKO,1,4:24,69.29,58.81,2.48,0.27,48.42,15.8,6,9,UFC 221,Los Angeles
ufc_fight_01426,Shavkat Rakhmonov,Nomad,Robbie Lawler,Ruthless,Shavkat Rakhmonov,2019-06-20,2019,250,-300,21,0,0,11,5,0,25,36,165,168,208,187,Orthodox,Orthodox,Welterweight,False,KO/TKO,2,4:06,49.31,43.74,2.33,1.96,41.32,65.87,5,8,UFC Fight Night 249,Australia
ufc_fight_01427,Paulo Costa,The Eraser,Derek Brunson,,Derek Brunson,2023-01-01,2023,250,-300,20,2,1,19,7,0,27,32,182,176,184,190,Orthodox,Switch,Middleweight,False,Decision - Unanimous,3,5:00,55.78,67.18,2.41,1.39,73.54,35.32,2,7,UFC 176,Brazil
ufc_fight_01428,Rafael dos Anjos,RDA,Beneil Dariush,,Beneil Dariush,2020-01-06,2020,250,-300,19,6,0,21,8,0,35,33,189,177,202,201,Southpaw,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,39.62,44.5,3.85,1.81,58.93,46.75,3,3,UFC 212,Los Angeles
ufc_fight_01429,Marvin Vettori,The Italian Dream,Jared Cannonier,The Killa Gorilla,Marvin Vettori,2024-09-29,2024,-110,-110,13,7,1,27,7,0,26,31,173,191,204,210,Orthodox,Switch,Middleweight,False,KO/TKO,2,4:59,63.79,63.7,3.82,4.24,64.98,20.0,11,10,UFC 283,Brazil
ufc_fight_01430,Leon Edwards,Rocky,Belal Muhammad,Remember the Name,Belal Muhammad,2023-02-26,2023,320,-400,26,5,0,14,6,0,34,27,199,173,187,194,Orthodox,Southpaw,Welterweight,True,Submission,2,4:10,38.72,53.89,0.97,1.95,77.12,44.41,8,12,UFC 223,New York
ufc_fight_01431,Arnold Allen,Almighty,Calvin Kattar,The Boston Finisher,Calvin Kattar,2019-02-26,2019,-150,130,15,6,0,15,3,0,39,24,191,173,188,169,Orthodox,Orthodox,Featherweight,False,Decision - Unanimous,3,5:00,30.15,69.62,2.58,4.18,68.26,62.22,10,10,UFC 250,Los Angeles
ufc_fight_01432,Henry Cejudo,The Messenger,Paul Felder,The Irish Dragon,Paul Felder,2022-06-16,2022,-115,105,17,2,0,16,1,0,29,27,169,172,177,186,Switch,Orthodox,Flyweight,False,Submission,2,1:31,58.61,37.8,4.85,1.93,20.53,17.66,6,5,UFC Fight Night 202,Brazil
ufc_fight_01433,Dustin Poirier,The Diamond,Islam Makhachev,,Dustin Poirier,2019-03-04,2019,320,-400,12,4,1,23,5,1,36,34,184,168,211,196,Switch,Orthodox,Lightweight,False,KO/TKO,5,3:45,60.67,53.84,2.7,0.41,66.43,40.57,8,9,UFC Fight Night 179,Brazil
ufc_fight_01434,Anderson Silva,The Spider,Israel Adesanya,The Last Stylebender,Anderson Silva,2022-05-12,2022,-150,130,19,8,0,22,2,0,34,36,197,191,209,206,Switch,Orthodox,Middleweight,False,Submission,2,3:36,56.56,59.72,3.36,0.45,76.32,36.32,8,6,UFC Fight Night 171,Abu Dhabi
ufc_fight_01435,Julianna Pena,The Venezuelan Vixen,Amanda Nunes,The Lioness,Amanda Nunes,2018-03-17,2018,200,-250,11,5,1,19,2,1,29,29,197,187,175,186,Orthodox,Orthodox,Women's Bantamweight,False,Submission,2,4:50,46.2,63.58,1.33,3.64,64.86,63.33,5,10,UFC 281,Brazil
ufc_fight_01436,Henry Cejudo,The Messenger,Brandon Royval,Raw Dawg,Brandon Royval,2022-10-29,2022,105,-115,10,2,0,16,4,0,24,34,166,172,165,165,Orthodox,Orthodox,Flyweight,False,Submission,1,1:35,47.86,30.31,4.77,0.99,52.72,20.42,11,12,UFC 277,Canada
ufc_fight_01437,Charles Oliveira,Do Bronx,Michael Chiesa,Maverick,Michael Chiesa,2014-03-28,2014,320,-400,14,1,0,25,7,0,36,26,179,170,200,205,Orthodox,Orthodox,Lightweight,False,KO/TKO,3,2:53,45.94,45.5,2.66,0.54,15.14,67.6,3,10,UFC 198,Los Angeles
ufc_fight_01438,Alexander Volkanovski,The Great,Julianna Pena,The Venezuelan Vixen,Julianna Pena,2021-08-25,2021,150,-180,11,8,0,23,3,1,35,23,191,183,176,170,Switch,Orthodox,Featherweight,False,KO/TKO,1,1:35,61.8,53.7,2.15,1.78,43.39,15.22,3,7,UFC 223,London
ufc_fight_01439,Gilbert Burns,Durinho,Vicente Luque,The Silent Assassin,Gilbert Burns,2021-05-04,2021,105,-115,28,8,0,12,7,0,31,29,172,165,176,190,Switch,Orthodox,Welterweight,False,Submission,2,4:50,45.03,65.25,2.06,1.19,68.15,56.67,4,4,UFC 236,Las Vegas
ufc_fight_01440,Arman Tsarukyan,,Stephen Thompson,Wonderboy,Stephen Thompson,2017-11-12,2017,200,-250,19,5,0,18,3,0,26,34,172,185,203,168,Orthodox,Orthodox,Lightweight,False,Submission,3,2:21,45.45,61.99,2.57,2.33,70.96,50.6,5,12,UFC Fight Night 124,Los Angeles
ufc_fight_01441,Jiri Prochazka,BJP,Jan Blachowicz,,Jiri Prochazka,2017-11-01,2017,-115,105,28,2,0,22,3,0,31,39,197,189,183,200,Southpaw,Orthodox,Light Heavyweight,False,Submission,2,3:47,33.44,48.87,4.53,3.7,77.03,45.39,9,10,UFC 189,Abu Dhabi
ufc_fight_01442,Robert Whittaker,The Reaper,Derek Brunson,,Derek Brunson,2022-07-22,2022,-115,105,14,1,0,12,5,0,24,23,180,181,211,165,Orthodox,Orthodox,Middleweight,False,KO/TKO,3,0:26,42.82,53.94,2.48,1.42,10.83,48.56,7,12,UFC Fight Night 217,Abu Dhabi
ufc_fight_01443,Nick Diaz,,Nate Diaz,,Nick Diaz,2024-06-01,2024,105,-115,25,8,0,24,0,0,38,26,168,169,171,192,Orthodox,Switch,Welterweight,False,Submission,1,1:46,35.04,52.12,4.6,0.34,65.93,30.49,8,4,UFC 185,Australia
ufc_fight_01444,Georges St-Pierre,GSP,Belal Muhammad,Remember the Name,Georges St-Pierre,2014-01-09,2014,-300,250,24,6,1,19,1,0,29,26,171,166,184,177,Southpaw,Orthodox,Welterweight,False,KO/TKO,2,3:58,42.69,59.68,0.39,4.4,25.86,17.35,5,3,UFC Fight Night 117,London
ufc_fight_01445,Colby Covington,Chaos,Dan Hooker,The Hangman,Dan Hooker,2023-11-13,2023,320,-400,15,2,0,10,0,0,26,32,169,186,211,174,Orthodox,Southpaw,Welterweight,False,Submission,1,0:18,36.04,31.25,4.3,3.45,23.08,51.19,2,9,UFC 191,Los Angeles
ufc_fight_01446,Stipe Miocic,,Justin Gaethje,The Highlight,Justin Gaethje,2017-06-21,2017,250,-300,21,1,0,16,3,0,38,37,171,175,186,197,Orthodox,Orthodox,Heavyweight,False,Decision - Split,3,5:00,53.22,53.15,2.48,1.09,17.46,34.77,4,1,UFC 273,Los Angeles
ufc_fight_01447,Alexa Grasso,,Valentina Shevchenko,Bullet,Alexa Grasso,2022-08-18,2022,-180,150,17,8,0,8,3,1,23,33,175,182,165,205,Orthodox,Orthodox,Women's Flyweight,False,KO/TKO,5,1:17,65.56,43.55,1.74,2.93,35.35,58.96,1,11,UFC 219,New York
ufc_fight_01448,Jon Jones,Bones,Jiri Prochazka,BJP,Jon Jones,2016-08-06,2016,-300,250,19,3,0,24,0,0,23,24,189,167,213,209,Orthodox,Orthodox,Light Heavyweight,True,KO/TKO,2,1:00,65.49,67.27,4.08,3.93,43.06,27.96,2,6,UFC 220,Las Vegas
ufc_fight_01449,Ilia Topuria,El Matador,Movsar Evloev,,Movsar Evloev,2021-03-29,2021,-110,-110,22,0,0,19,7,1,31,30,189,189,187,203,Southpaw,Switch,Featherweight,False,Submission,5,3:53,67.48,54.91,4.52,3.83,23.28,25.35,1,6,UFC 160,Australia
ufc_fight_01450,Dricus du Plessis,Stillknocks,Paul Felder,The Irish Dragon,Dricus du Plessis,2019-11-12,2019,-150,130,24,0,0,22,3,1,34,24,172,189,189,209,Southpaw,Orthodox,Middleweight,False,KO/TKO,2,2:16,36.32,42.06,1.73,0.43,63.9,70.28,11,6,UFC Fight Night 114,Brazil
ufc_fight_01451,Glover Teixeira,,Jan Blachowicz,,Glover Teixeira,2014-09-09,2014,-115,105,25,4,0,18,5,0,37,34,177,197,207,206,Orthodox,Orthodox,Light Heavyweight,False,Decision - Unanimous,3,5:00,52.74,35.34,3.96,2.74,18.02,50.55,6,12,UFC Fight Night 152,Canada
ufc_fight_01452,Michael Chandler,Iron,Conor McGregor,The Notorious,Michael Chandler,2015-03-20,2015,320,-400,13,3,0,21,4,0,27,33,177,173,195,176,Orthodox,Southpaw,Lightweight,False,Decision - Split,3,5:00,40.53,66.33,1.15,1.88,29.19,62.95,4,0,UFC 259,Brazil
ufc_fight_01453,Kamaru Usman,The Nigerian Nightmare,Sean O'Malley,Suga,Kamaru Usman,2019-05-14,2019,-400,320,15,4,1,27,4,1,32,28,199,175,197,200,Switch,Orthodox,Welterweight,False,Decision - Unanimous,3,5:00,38.67,68.45,2.36,0.28,15.92,55.81,11,2,UFC 153,Abu Dhabi
ufc_fight_01454,Carla Esparza,Cookie Monster,Alexa Grasso,,Alexa Grasso,2016-04-23,2016,200,-250,17,0,1,23,8,0,23,38,172,165,215,198,Orthodox,Orthodox,Women's Strawweight,False,Decision - Split,3,5:00,49.59,50.48,2.53,3.49,59.27,48.72,8,3,UFC Fight Night 100,Las Vegas
ufc_fight_01455,Weili Zhang,Magnum,Rose Namajunas,Thug,Weili Zhang,2020-03-01,2020,-105,105,21,8,1,18,8,0,31,28,187,189,174,189,Southpaw,Orthodox,Women's Strawweight,False,Submission,1,1:52,61.93,63.2,3.86,3.96,31.24,18.11,11,10,UFC Fight Night 152,Australia
ufc_fight_01456,Jiri Prochazka,BJP,Jon Jones,Bones,Jon Jones,2020-02-15,2020,-110,-110,28,1,0,16,2,1,26,36,185,165,165,171,Orthodox,Orthodox,Light Heavyweight,False,KO/TKO,2,4:32,48.56,39.55,2.7,3.37,18.7,73.81,8,5,UFC 237,Brazil
ufc_fight_01457,Yair Rodriguez,El Pantera,Ilia Topuria,El Matador,Ilia Topuria,2016-01-02,2016,-180,150,9,3,0,27,1,0,28,30,185,195,203,180,Orthodox,Switch,Featherweight,False,Decision - Unanimous,3,5:00,63.26,60.9,4.47,0.15,27.93,63.96,2,0,UFC 261,London
ufc_fight_01458,Robbie Lawler,Ruthless,Rafael dos Anjos,RDA,Robbie Lawler,2014-04-13,2014,-110,-110,15,7,0,22,1,1,23,25,187,175,182,200,Orthodox,Southpaw,Welterweight,False,Submission,2,1:42,37.21,33.17,4.45,1.56,30.84,44.64,6,6,UFC Fight Night 186,London
ufc_fight_01459,Glover Teixeira,,Jiri Prochazka,BJP,Glover Teixeira,2016-09-06,2016,-200,170,14,4,1,28,5,0,39,32,178,188,210,202,Orthodox,Orthodox,Light Heavyweight,False,KO/TKO,3,4:08,63.32,35.97,4.33,2.82,14.68,79.31,3,10,UFC 201,London
ufc_fight_01460,Robert Whittaker,The Reaper,Sean Strickland,Tarzan,Sean Strickland,2024-10-18,2024,105,-115,8,0,0,24,1,1,38,36,179,194,210,167,Switch,Orthodox,Middleweight,False,Decision - Split,3,5:00,31.15,42.58,2.88,1.12,63.37,38.14,12,0,UFC 216,Abu Dhabi
ufc_fight_01461,Vicente Luque,The Silent Assassin,Jessica Andrade,Bate Estaca,Vicente Luque,2019-05-05,2019,150,-180,14,3,0,18,1,0,28,25,180,194,173,196,Switch,Orthodox,Welterweight,False,KO/TKO,1,1:27,62.95,40.75,0.45,0.86,75.95,23.99,2,2,UFC 172,Abu Dhabi
ufc_fight_01462,Justin Gaethje,The Highlight,Michael Chandler,Iron,Justin Gaethje,2015-11-08,2015,170,-200,21,8,1,11,2,0,38,38,166,173,207,188,Orthodox,Orthodox,Lightweight,False,KO/TKO,2,0:03,39.1,65.58,0.4,1.89,47.52,66.57,5,5,UFC Fight Night 245,Canada
ufc_fight_01463,Valentina Shevchenko,Bullet,Alexa Grasso,,Valentina Shevchenko,2020-07-01,2020,320,-400,18,3,0,10,6,0,34,28,192,184,197,198,Southpaw,Orthodox,Women's Flyweight,False,Decision - Unanimous,3,5:00,69.99,69.24,2.27,1.71,16.61,48.12,4,12,UFC Fight Night 179,London
ufc_fight_01464,Kamaru Usman,The Nigerian Nightmare,Shavkat Rakhmonov,Nomad,Kamaru Usman,2017-05-17,2017,150,-180,8,5,0,21,3,0,26,36,198,168,187,167,Switch,Orthodox,Welterweight,False,KO/TKO,1,3:43,49.71,69.69,0.08,0.78,69.44,45.26,0,2,UFC Fight Night 129,Los Angeles
ufc_fight_01465,Rafael dos Anjos,RDA,Robert Whittaker,The Reaper,Robert Whittaker,2016-01-05,2016,150,-180,8,7,0,16,8,0,27,23,197,186,207,181,Orthodox,Orthodox,Lightweight,False,KO/TKO,3,4:26,51.98,42.55,1.44,3.12,71.75,68.44,0,0,UFC 264,Los Angeles
ufc_fight_01466,Dominick Cruz,The Dominator,Petr Yan,No Mercy,Petr Yan,2022-07-19,2022,-180,150,9,7,0,28,2,0,36,26,185,194,192,208,Switch,Orthodox,Bantamweight,False,KO/TKO,5,2:17,66.95,38.1,0.97,3.73,22.07,25.77,2,8,UFC 171,Canada
ufc_fight_01467,Rose Namajunas,Thug,Carla Esparza,Cookie Monster,Carla Esparza,2022-11-22,2022,105,-115,18,5,0,15,4,0,38,29,199,170,212,172,Southpaw,Switch,Women's Strawweight,False,Decision - Unanimous,3,5:00,35.31,52.69,1.86,2.28,65.44,66.6,0,8,UFC 227,Brazil
ufc_fight_01468,Kamaru Usman,The Nigerian Nightmare,Belal Muhammad,Remember the Name,Belal Muhammad,2022-10-06,2022,-180,150,15,2,0,14,6,0,34,25,179,177,193,194,Southpaw,Southpaw,Welterweight,False,KO/TKO,4,0:15,52.56,48.45,4.06,3.14,76.81,19.05,12,11,UFC 255,Los Angeles
ufc_fight_01469,Justin Gaethje,The Highlight,Rafael dos Anjos,RDA,Rafael dos Anjos,2016-08-20,2016,-105,105,20,4,0,15,5,0,26,39,187,175,173,178,Switch,Orthodox,Lightweight,False,KO/TKO,2,3:44,32.02,30.44,1.69,1.0,42.12,66.15,2,2,UFC 192,New York
ufc_fight_01470,Chris Weidman,The All-American,Robert Whittaker,The Reaper,Chris Weidman,2023-04-22,2023,170,-200,25,7,0,14,4,1,35,32,165,179,192,204,Orthodox,Switch,Middleweight,False,KO/TKO,4,4:55,51.51,67.73,3.63,3.85,17.36,65.86,0,5,UFC 283,London
ufc_fight_01471,Joanna Jedrzejczyk,Joanna Champion,Rose Namajunas,Thug,Rose Namajunas,2015-10-02,2015,105,-115,22,5,0,11,1,0,30,24,197,168,177,206,Orthodox,Orthodox,Women's Strawweight,False,KO/TKO,4,1:37,53.83,49.23,3.4,4.47,79.49,24.89,4,12,UFC Fight Night 215,Los Angeles
ufc_fight_01472,Calvin Kattar,The Boston Finisher,Brian Ortega,T-City,Brian Ortega,2016-03-03,2016,-110,-110,10,4,1,18,2,0,30,24,168,193,215,214,Switch,Orthodox,Featherweight,False,Decision - Split,3,5:00,54.75,51.57,1.42,4.16,51.21,56.24,7,6,UFC Fight Night 206,New York
ufc_fight_01473,Sean Strickland,Tarzan,Jared Cannonier,The Killa Gorilla,Sean Strickland,2023-05-25,2023,-110,-110,23,7,1,25,8,0,33,37,197,178,206,205,Switch,Orthodox,Middleweight,False,Submission,1,1:36,51.57,66.65,3.72,3.15,10.35,46.31,7,6,UFC 257,New York
ufc_fight_01474,Carla Esparza,Cookie Monster,Joanna Jedrzejczyk,Joanna Champion,Joanna Jedrzejczyk,2018-12-01,2018,130,-150,18,1,1,8,5,0,27,23,179,199,177,206,Orthodox,Orthodox,Women's Strawweight,False,Submission,1,1:22,30.98,61.59,0.74,2.41,11.41,59.28,1,4,UFC Fight Night 236,Canada
ufc_fight_01475,Glover Teixeira,,Alexa Grasso,,Glover Teixeira,2019-11-25,2019,-250,200,28,8,0,14,8,1,36,28,186,180,210,183,Orthodox,Orthodox,Light Heavyweight,True,Decision - Unanimous,5,5:00,41.06,38.08,4.75,0.3,66.93,48.6,9,2,UFC 271,Australia
ufc_fight_01476,Petr Yan,No Mercy,Yoel Romero,Soldier of God,Petr Yan,2023-02-06,2023,105,-115,21,7,0,22,7,0,29,36,169,192,215,179,Orthodox,Switch,Bantamweight,False,KO/TKO,1,2:13,50.32,64.43,2.04,0.6,28.87,53.02,7,3,UFC 214,Canada
ufc_fight_01477,Frankie Edgar,The Answer,Alexander Volkanovski,The Great,Alexander Volkanovski,2022-12-07,2022,105,-115,17,3,0,10,4,0,29,30,185,170,207,210,Orthodox,Southpaw,Featherweight,False,Submission,2,0:53,51.17,42.24,4.24,1.39,58.39,75.76,9,8,UFC Fight Night 184,Abu Dhabi
ufc_fight_01478,Jon Jones,Bones,Alexander Volkanovski,The Great,Jon Jones,2019-12-23,2019,130,-150,17,3,1,25,7,0,37,24,184,199,185,165,Orthodox,Southpaw,Light Heavyweight,False,Decision - Unanimous,3,5:00,61.02,30.87,1.66,4.48,69.92,60.13,11,11,UFC Fight Night 101,Los Angeles
ufc_fight_01479,Daniel Cormier,DC,Jon Jones,Bones,Jon Jones,2019-03-24,2019,320,-400,11,0,0,14,4,0,30,29,187,192,214,171,Orthodox,Switch,Light Heavyweight,False,KO/TKO,1,0:25,44.73,43.49,4.78,3.12,43.17,47.36,4,12,UFC Fight Night 105,London
ufc_fight_01480,Jessica Andrade,Bate Estaca,Carla Esparza,Cookie Monster,Carla Esparza,2021-12-31,2021,105,-115,12,8,0,14,4,0,37,25,179,186,182,170,Switch,Orthodox,Women's Strawweight,False,Decision - Unanimous,3,5:00,41.02,41.0,3.5,1.85,58.7,74.49,11,3,UFC 172,Canada
ufc_fight_01481,Joanna Jedrzejczyk,Joanna Champion,Carla Esparza,Cookie Monster,Joanna Jedrzejczyk,2015-02-22,2015,150,-180,15,3,1,10,0,1,23,28,191,195,175,200,Orthodox,Orthodox,Women's Strawweight,True,KO/TKO,3,1:32,50.43,35.56,0.41,4.61,79.1,73.06,5,1,UFC 300,Australia
ufc_fight_01482,Belal Muhammad,Remember the Name,Kamaru Usman,The Nigerian Nightmare,Belal Muhammad,2022-01-05,2022,-300,250,24,7,0,23,3,0,24,33,191,196,165,175,Orthodox,Southpaw,Welterweight,False,KO/TKO,3,2:17,38.32,48.03,4.84,4.33,54.83,63.54,9,10,UFC 241,Brazil
ufc_fight_01483,Petr Yan,No Mercy,Marlon Vera,Chito,Marlon Vera,2017-07-19,2017,-250,200,25,4,1,25,3,0,25,28,195,171,167,189,Orthodox,Orthodox,Bantamweight,False,Decision - Unanimous,3,5:00,49.19,69.85,3.47,3.33,55.92,64.57,11,11,UFC Fight Night 190,Abu Dhabi
ufc_fight_01484,Vicente Luque,The Silent Assassin,Shavkat Rakhmonov,Nomad,Vicente Luque,2023-04-24,2023,-110,-110,8,6,0,27,8,1,37,33,200,189,213,182,Orthodox,Switch,Welterweight,False,Submission,2,1:40,42.76,45.09,2.35,3.32,38.47,76.56,0,10,UFC Fight Night 124,Los Angeles
ufc_fight_01485,Glover Teixeira,,Jiri Prochazka,BJP,Jiri Prochazka,2014-07-01,2014,-300,250,14,7,1,22,8,0,37,33,191,196,194,178,Orthodox,Orthodox,Light Heavyweight,False,Submission,5,0:36,64.43,41.18,3.65,3.77,13.42,34.49,8,11,UFC Fight Night 220,Brazil
ufc_fight_01486,Weili Zhang,Magnum,Carla Esparza,Cookie Monster,Weili Zhang,2017-02-20,2017,170,-200,20,0,0,22,0,0,38,27,177,169,168,211,Orthodox,Orthodox,Women's Strawweight,True,KO/TKO,3,2:32,60.91,57.68,1.71,4.61,16.26,36.22,1,7,UFC 214,London
ufc_fight_01487,Kamaru Usman,The Nigerian Nightmare,Shavkat Rakhmonov,Nomad,Shavkat Rakhmonov,2023-11-19,2023,105,-115,13,2,1,9,6,0,29,31,177,182,181,174,Orthodox,Orthodox,Welterweight,False,Decision - Split,3,5:00,31.62,52.37,2.57,2.04,15.86,69.11,7,10,UFC Fight Night 231,Abu Dhabi
ufc_fight_01488,Alexander Volkanovski,The Great,Brian Ortega,T-City,Alexander Volkanovski,2018-01-25,2018,-105,105,19,4,0,18,8,0,31,23,191,170,172,189,Orthodox,Orthodox,Featherweight,True,Submission,1,4:22,33.57,37.89,3.21,2.51,79.91,10.42,5,8,UFC 178,New York
ufc_fight_01489,Nick Diaz,,Weili Zhang,Magnum,Nick Diaz,2021-12-07,2021,-180,150,21,3,0,8,8,0,35,32,199,184,210,168,Orthodox,Southpaw,Welterweight,False,Submission,2,1:22,61.19,66.17,2.69,2.14,11.23,43.34,11,0,UFC Fight Night 225,New York
ufc_fight_01490,Shavkat Rakhmonov,Nomad,Gilbert Burns,Durinho,Gilbert Burns,2016-12-01,2016,105,-105,11,2,0,22,4,1,34,35,193,187,209,189,Orthodox,Orthodox,Welterweight,False,Decision - Unanimous,3,5:00,40.63,59.24,1.28,3.86,27.7,20.74,10,5,UFC Fight Night 215,London
ufc_fight_01491,Dominick Cruz,The Dominator,Marlon Vera,Chito,Marlon Vera,2018-10-23,2018,105,-115,9,3,1,28,5,1,26,29,165,189,183,190,Orthodox,Orthodox,Bantamweight,False,Decision - Majority,3,5:00,50.74,38.19,1.5,3.68,27.0,71.91,12,11,UFC Fight Night 178,Canada
ufc_fight_01492,Rose Namajunas,Thug,Weili Zhang,Magnum,Weili Zhang,2014-06-15,2014,-180,150,13,1,1,21,0,0,25,34,179,186,198,187,Switch,Orthodox,Women's Strawweight,False,KO/TKO,1,4:04,54.55,53.13,2.05,3.98,33.88,26.12,8,6,UFC Fight Night 122,London
ufc_fight_01493,Max Holloway,Blessed,TJ Dillashaw,,TJ Dillashaw,2014-09-20,2014,-110,-110,9,8,0,28,0,0,32,28,167,167,193,168,Southpaw,Orthodox,Featherweight,False,Submission,2,1:53,38.64,38.04,1.01,3.14,54.31,21.36,12,11,UFC 187,New York
ufc_fight_01494,Jessica Andrade,Bate Estaca,Weili Zhang,Magnum,Weili Zhang,2019-08-02,2019,-400,320,28,4,0,26,3,1,32,25,178,175,175,203,Orthodox,Orthodox,Women's Strawweight,False,Submission,3,4:37,35.34,33.48,2.77,0.94,19.73,12.88,9,9,UFC Fight Night 182,New York
ufc_fight_01495,Sean O'Malley,Suga,Rob Font,,Rob Font,2015-03-16,2015,-200,170,10,5,1,14,3,0,37,23,195,174,183,165,Switch,Switch,Bantamweight,False,Decision - Split,3,5:00,34.16,38.53,4.63,0.95,42.56,59.18,6,4,UFC 180,Los Angeles
ufc_fight_01496,Ciryl Gane,Bon Gamin,Stipe Miocic,,Ciryl Gane,2022-03-15,2022,-300,250,27,4,0,26,3,0,25,39,167,198,166,194,Orthodox,Switch,Heavyweight,False,KO/TKO,2,0:53,60.77,44.97,1.34,2.36,32.17,75.24,12,9,UFC Fight Night 149,Los Angeles
ufc_fight_01497,Luke Rockhold,,Kelvin Gastelum,,Kelvin Gastelum,2024-07-06,2024,-300,250,8,6,0,12,1,1,28,25,200,190,202,166,Southpaw,Orthodox,Middleweight,False,Decision - Unanimous,3,5:00,58.8,48.38,4.66,2.34,43.93,55.06,12,0,UFC 309,Abu Dhabi
ufc_fight_01498,Holly Holm,The Preacher's Daughter,Calvin Kattar,The Boston Finisher,Holly Holm,2019-10-24,2019,-250,200,14,6,0,15,6,0,23,34,167,192,168,212,Orthodox,Southpaw,Women's Bantamweight,False,Submission,1,4:11,44.01,60.42,2.24,3.36,47.99,37.27,2,9,UFC Fight Night 173,Los Angeles
ufc_fight_01499,Yair Rodriguez,El Pantera,Max Holloway,Blessed,Max Holloway,2024-10-26,2024,250,-300,12,1,0,11,3,0,37,38,170,188,201,195,Orthodox,Orthodox,Featherweight,True,KO/TKO,2,0:11,66.37,58.57,0.63,2.18,68.94,51.03,10,4,UFC 214,London
ufc_fight_01500,Glover Teixeira,,Jon Jones,Bones,Jon Jones,2021-08-16,2021,130,-150,27,4,0,19,5,0,33,26,181,188,169,175,Switch,Orthodox,Light Heavyweight,False,Submission,1,3:37,63.76,51.48,3.58,4.86,74.39,29.57,3,3,UFC 247,Canada
ufc_fight_01501,Vicente Luque,The Silent Assassin,Stephen Thompson,Wonderboy,Stephen Thompson,2021-10-02,2021,200,-250,9,0,1,18,5,0,35,30,197,179,194,210,Switch,Switch,Welterweight,True,Decision - Unanimous,5,5:00,32.33,59.1,0.89,4.83,16.17,74.73,9,2,UFC 310,Canada
ufc_fight_01502,Frankie Edgar,The Answer,Ilia Topuria,El Matador,Ilia Topuria,2015-10-11,2015,-110,-110,17,4,1,28,1,1,31,39,184,169,185,208,Southpaw,Orthodox,Featherweight,False,Decision - Majority,3,5:00,62.62,66.89,3.15,0.24,31.06,11.6,3,3,UFC 246,Australia
ufc_fight_01503,Paul Felder,The Irish Dragon,Charles Oliveira,Do Bronx,Paul Felder,2018-10-25,2018,-180,150,28,3,1,26,8,0,24,27,165,185,178,196,Southpaw,Orthodox,Lightweight,False,Decision - Split,3,5:00,37.24,43.57,1.78,3.77,18.44,54.51,11,9,UFC Fight Night 201,Abu Dhabi
