R_fighter,B_fighter,Winner,date,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,event
Nate Diaz,Jamahal Hill,Jamahal Hill,2022-08-06,-200,170,14,1,0,23,3,0,34,32,172,184,184,208,Orthodox,Southpaw,Lightweight,False,Decision - Unanimous,2,45.767326600585086,43.68073354259627,1.249641122906084,3.7491420274558074,48.62457089483577,47.24966692468918,UFC 258
Israel Adesanya,Charles Oliveira,Israel Adesanya,2019-07-30,-200,170,11,5,0,20,0,0,33,38,175,182,175,203,Switch,Southpaw,Heavyweight,False,Decision - Split,5,58.478125779211965,63.13511006152114,3.9962069544324548,1.3884070804858237,56.96228343387184,51.15164155229768,UFC 269
Jorge Masvidal,Nate Diaz,Nate Diaz,2022-06-02,150,-180,20,1,0,13,3,0,26,32,172,183,208,195,Switch,Southpaw,Welterweight,False,Decision - Unanimous,3,48.81117897870026,56.07706096058928,0.27040698927536644,0.5057779012561223,48.068973788494645,69.2568796751339,UFC 257
Nick Diaz,Nate Diaz,Nate Diaz,2023-04-08,-200,170,22,1,0,11,1,0,34,35,189,174,201,181,Switch,Switch,Lightweight,False,Decision - Unanimous,1,51.78138567319459,50.170980806284334,2.013772958499552,1.3382927479201463,66.32055879354272,53.17961447207684,UFC 310
Gilbert Burns,Charles Oliveira,Charles Oliveira,2015-03-10,-200,170,16,4,0,15,4,0,38,28,182,171,207,208,Southpaw,Southpaw,Middleweight,False,Decision - Split,5,38.36993280539093,50.57943764411108,3.1874644499420723,2.7803833452445037,29.62206002746362,37.72277796144146,UFC 287
Aljamain Sterling,Daniel Cormier,Aljamain Sterling,2014-05-29,150,-180,25,1,0,18,2,0,35,29,184,170,181,183,Southpaw,Switch,Lightweight,False,KO/TKO,5,44.27364532522727,35.13941326927435,3.5326721349678722,3.166757263935734,56.57736332270515,68.93868342360923,UFC 230
Kamaru Usman,Charles Oliveira,Charles Oliveira,2019-12-29,-200,170,21,2,0,19,3,0,29,32,187,184,198,192,Southpaw,Orthodox,Welterweight,False,Decision - Split,2,55.40415016548141,34.57133784404785,3.5155965564713907,3.407174322121494,21.815176368111487,36.3890836013376,UFC 251
Sean O'Malley,Gilbert Burns,Gilbert Burns,2018-04-02,-200,170,22,3,0,14,3,0,32,37,186,174,186,207,Orthodox,Southpaw,Welterweight,False,Decision - Split,1,50.7491433020315,31.43071951416383,0.7350159427068004,2.9934208754590275,30.5485064185605,55.30545462992627,UFC 227
Belal Muhammad,Nate Diaz,Belal Muhammad,2014-08-01,-200,170,11,2,0,15,4,0,37,31,193,171,194,170,Switch,Switch,Light Heavyweight,False,Submission,1,40.60275891249142,43.132378305945196,0.1148894897638919,1.068310132261808,59.32153971349851,25.214230769408584,UFC 200
Israel Adesanya,Colby Covington,Colby Covington,2021-03-12,150,-180,12,5,0,19,5,0,30,31,192,194,182,209,Switch,Southpaw,Heavyweight,False,Submission,3,40.963779353349956,51.77118378983933,1.7266446596992924,2.1982812319283327,59.00964334823504,60.86444035039701,UFC 250
Charles Oliveira,Alexander Volkanovski,Alexander Volkanovski,2016-09-19,150,-180,22,3,0,21,0,0,34,28,179,171,171,204,Orthodox,Switch,Lightweight,False,KO/TKO,4,64.60782232287681,63.50141230444806,3.339659138835133,1.6162450669705932,54.878926069805935,41.08175157948605,UFC 229
Justin Gaethje,Anderson Silva,Justin Gaethje,2022-05-22,150,-180,14,5,0,15,4,0,35,31,192,191,187,182,Switch,Switch,Lightweight,False,Decision - Unanimous,5,40.8924963271687,41.04156490835494,2.643427274618402,0.2859065033070838,59.50730139962012,36.91320537800747,UFC 284
Sean O'Malley,Jon Jones,Jon Jones,2018-07-05,-200,170,20,3,0,14,0,0,31,30,174,181,185,202,Orthodox,Switch,Middleweight,False,Submission,1,62.07473463985154,54.81024788236314,1.2393253150302628,1.9597678934943619,34.84677357472258,34.74326188822701,UFC 212
Aljamain Sterling,Khabib Nurmagomedov,Khabib Nurmagomedov,2015-11-11,150,-180,18,1,0,15,0,0,25,26,175,195,201,179,Orthodox,Orthodox,Welterweight,False,KO/TKO,3,52.311898866010225,44.92569011687728,0.42354095464380803,0.652360886755678,29.207636145338135,64.814319744371,UFC 202
Belal Muhammad,Daniel Cormier,Daniel Cormier,2015-12-08,-200,170,13,4,0,22,3,0,36,35,171,184,179,173,Southpaw,Orthodox,Lightweight,False,KO/TKO,5,52.35821255080198,54.20419457453082,2.3043351308461357,1.2951609651250555,61.62546637471844,58.74765981490304,UFC 307
Jorge Masvidal,Georges St-Pierre,Jorge Masvidal,2015-08-16,150,-180,13,2,0,13,0,0,29,27,195,180,186,190,Southpaw,Orthodox,Welterweight,False,KO/TKO,5,63.52911305934391,40.629966301581455,0.934266557826438,1.3090333558186202,65.61805223258915,48.05922328415048,UFC 272
Jon Jones,Tom Aspinall,Tom Aspinall,2017-02-09,-200,170,21,3,0,23,0,0,26,28,191,170,197,179,Southpaw,Orthodox,Heavyweight,False,KO/TKO,4,38.888499443731725,52.65132092141083,2.052488379550168,3.3625148530865667,30.41459193159612,25.603414553644328,UFC 294
Gilbert Burns,Georges St-Pierre,Gilbert Burns,2017-10-24,150,-180,15,5,0,23,2,0,31,31,189,182,180,208,Southpaw,Switch,Lightweight,False,Decision - Split,4,48.479935458627565,46.78563625197513,3.2425747251687778,0.6153993577425854,26.261973807966157,63.77928794425484,UFC 236
Colby Covington,Georges St-Pierre,Georges St-Pierre,2017-05-26,150,-180,23,1,0,18,1,0,37,32,174,182,183,204,Orthodox,Orthodox,Welterweight,False,Decision - Unanimous,5,50.20716128776918,39.328611137446714,2.3917542130093747,2.7479577980018797,49.201854659492085,35.55152223390229,UFC 224
Daniel Cormier,Justin Gaethje,Daniel Cormier,2015-02-09,150,-180,13,4,0,17,2,0,34,27,173,180,179,203,Orthodox,Switch,Heavyweight,False,Decision - Unanimous,2,31.549579366973884,39.19259316134264,2.622889888044534,3.364594667894423,27.02501808419664,20.767456170084845,UFC 236
Justin Gaethje,Michael Chandler,Justin Gaethje,2022-02-20,150,-180,12,5,0,11,5,0,32,35,181,184,195,206,Southpaw,Orthodox,Heavyweight,False,Submission,2,50.092538071226976,60.73497801135338,2.3930216966970272,2.9830406604532524,59.38976223519516,53.87364783075653,UFC 201
Jamahal Hill,Anderson Silva,Anderson Silva,2022-05-28,150,-180,25,2,0,16,0,0,28,37,179,192,209,207,Switch,Southpaw,Middleweight,False,Decision - Unanimous,4,57.85258599568367,64.53337814469128,2.6879261245073773,0.03388830568168366,65.08128986937993,51.566908355037185,UFC 268
Jorge Masvidal,Dustin Poirier,Jorge Masvidal,2020-01-24,150,-180,20,1,0,23,4,0,37,35,184,171,198,183,Southpaw,Orthodox,Welterweight,False,KO/TKO,3,51.29582734924125,31.48605965559262,0.6324699999066321,1.9672126487535873,51.416764372035374,39.455475694616055,UFC 254
Jamahal Hill,Khabib Nurmagomedov,Khabib Nurmagomedov,2015-08-16,-200,170,13,4,0,22,2,0,36,38,189,175,210,193,Orthodox,Orthodox,Middleweight,False,Decision - Split,5,34.05992049777114,31.82998277265495,0.7216247829210038,1.785373120044623,42.282485523548814,21.312742375844255,UFC 233
Michael Chandler,Colby Covington,Michael Chandler,2018-09-07,150,-180,19,0,0,23,2,0,26,36,190,183,179,174,Switch,Southpaw,Middleweight,False,Submission,4,54.36849149579786,45.59292824037922,3.9953320052341748,2.4374574019112463,36.009405570426324,25.59206758879118,UFC 247
Max Holloway,Alex Pereira,Max Holloway,2018-08-22,150,-180,13,4,0,20,2,0,35,38,180,173,180,171,Switch,Orthodox,Heavyweight,False,Decision - Split,2,33.77236892018731,35.91360672239132,1.5000139500691456,1.1064091748514633,34.0530169996046,53.00383269512317,UFC 304
Max Holloway,Ciryl Gane,Ciryl Gane,2015-06-07,150,-180,20,4,0,20,5,0,34,32,171,176,192,183,Orthodox,Switch,Lightweight,False,KO/TKO,3,47.725814143876796,37.46740391577315,1.100877233262283,0.30420715271414966,43.79022268459907,30.2160697635652,UFC 294
Israel Adesanya,Jorge Masvidal,Israel Adesanya,2017-11-08,150,-180,18,2,0,22,2,0,27,38,170,178,209,174,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,1,56.802314381715746,46.35943859437219,1.7648322589144292,3.891043695153266,62.056124442673735,68.9559249123055,UFC 254
Charles Oliveira,Alex Pereira,Charles Oliveira,2020-03-04,-200,170,19,5,0,25,4,0,33,38,190,192,201,209,Switch,Switch,Heavyweight,False,Submission,3,54.33935852787977,59.62147789789924,1.4755676662423034,0.6753556196090966,49.78845862171235,68.27406596745405,UFC 297
Alexander Volkanovski,Khabib Nurmagomedov,Alexander Volkanovski,2016-11-08,-200,170,18,4,0,14,1,0,31,35,185,183,209,174,Southpaw,Southpaw,Heavyweight,False,Decision - Unanimous,4,51.7040907448347,43.725970600382446,0.5222038034844783,3.7674796491986893,65.40725453240175,30.60989494330356,UFC 265
Kamaru Usman,Tom Aspinall,Kamaru Usman,2022-07-01,-200,170,21,0,0,21,5,0,36,25,193,183,191,188,Southpaw,Southpaw,Welterweight,False,KO/TKO,5,57.34155591116118,54.63930049325604,2.806713366422823,0.13277150572112983,38.639844103903926,51.84286634958279,UFC 210
Leon Edwards,Gilbert Burns,Leon Edwards,2018-11-19,-200,170,19,3,0,20,3,0,27,26,183,181,191,208,Switch,Switch,Welterweight,False,Decision - Unanimous,4,32.500948558103836,60.12841415736747,0.1481827423044657,2.70980204146077,63.785567714987806,27.390426245595037,UFC 303
