home_score,away_score,point_differential,total_points,close_game,week,season_progress,playoff,division_game,overtime,spread_line,underdog_game,favorite_won,home_wins,away_wins,record_differential,combined_wins,rivalry_games,rivalry_intensity,has_qb_data,indoor_game,has_weather
44,33,11,77,0,16,0.9411764705882353,0,0,0,-4.0,0,1,4,10,-6,14,0,0.0,0,0,1
7,14,-7,21,1,16,0.9411764705882353,0,0,0,-7.5,1,0,5,7,-2,12,1,0.02,0,0,1
23,27,-4,50,1,16,0.9411764705882353,0,0,0,-5.5,0,0,8,10,-2,18,0,0.0,0,0,1
29,13,16,42,0,16,0.9411764705882353,0,0,0,11.0,1,0,8,6,2,14,1,0.02,0,0,1
23,0,23,23,0,16,0.9411764705882353,0,0,0,3.0,0,0,6,2,4,8,1,0.02,0,1,0
12,21,-9,33,0,16,0.9411764705882353,0,0,0,4.5,0,1,8,8,0,16,2,0.04,0,1,0
22,19,3,41,1,16,0.9411764705882353,0,1,0,10.0,1,0,10,4,6,14,6,0.12,0,0,1
19,10,9,29,0,16,0.9411764705882353,0,0,0,10.0,1,0,12,6,6,18,0,0.0,0,0,1
6,34,-28,40,0,16,0.9411764705882353,0,0,0,-8.0,1,0,4,11,-7,15,1,0.02,0,1,0
24,26,-2,50,1,17,1.0,0,1,0,8.0,1,1,9,7,2,16,6,0.12,0,0,1
16,22,-6,38,1,17,1.0,0,1,0,-2.5,0,0,6,8,-2,14,6,0.12,0,0,1
22,10,12,32,0,17,1.0,0,1,0,5.0,0,0,9,11,-2,20,6,0.12,0,1,0
23,10,13,33,0,17,1.0,0,1,0,13.5,1,0,12,5,7,17,6,0.12,0,1,0
27,31,-4,58,1,17,1.0,0,1,0,8.0,1,1,9,6,3,15,6,0.12,0,0,1
28,24,4,52,1,17,1.0,0,1,0,5.0,0,0,12,0,12,12,6,0.12,0,0,1
0,6,-6,6,1,17,1.0,0,1,0,-3.5,0,0,13,8,5,21,6,0.12,0,0,1
35,11,24,46,0,17,1.0,0,1,0,7.5,1,0,8,7,1,15,6,0.12,0,1,0
22,13,9,35,0,17,1.0,0,1,0,5.5,0,0,3,4,-1,7,6,0.12,0,1,0
15,10,5,25,1,17,1.0,0,1,0,2.5,0,0,8,10,-2,18,6,0.12,0,0,1
24,27,-3,51,1,17,1.0,0,1,0,3.0,0,1,5,9,-4,14,6,0.12,0,0,1
31,24,7,55,1,17,1.0,0,1,0,-6.0,0,1,4,11,-7,15,6,0.12,0,0,1
26,6,20,32,0,17,1.0,0,1,0,17.0,1,0,12,5,7,17,6,0.12,0,0,1
30,10,20,40,0,17,1.0,0,1,0,7.0,1,0,8,6,2,14,6,0.12,0,0,1
13,34,-21,47,0,17,1.0,0,1,0,-6.5,0,0,11,5,6,16,6,0.12,0,0,1
18,10,8,28,0,17,1.0,0,1,0,-5.0,0,1,2,7,-5,9,6,0.12,0,0,1
13,26,-13,39,0,18,1.0588235294117647,1,0,0,6.5,0,1,11,10,1,21,1,0.02,0,0,1
21,22,-1,43,1,18,1.0588235294117647,1,0,0,8.5,1,1,10,9,1,19,2,0.04,0,0,1
10,3,7,13,1,18,1.0588235294117647,1,0,0,8.5,1,0,10,9,1,19,2,0.04,0,0,1
31,26,5,57,1,18,1.0588235294117647,1,1,0,6.5,0,0,11,11,0,22,6,0.12,0,1,0
15,10,5,25,1,19,1.1176470588235294,1,0,0,-2.5,0,1,13,11,2,24,2,0.04,0,0,1
35,14,21,49,0,19,1.1176470588235294,1,0,0,13.5,1,0,13,10,3,23,1,0.02,0,0,1
42,45,-3,87,1,19,1.1176470588235294,1,0,0,7.0,1,1,13,11,2,24,1,0.02,0,0,1
29,24,5,53,1,19,1.1176470588235294,1,0,0,5.5,0,0,13,12,1,25,1,0.02,0,1,0
24,20,4,44,1,20,1.1764705882352942,1,0,0,7.5,1,0,14,12,2,26,1,0.02,0,0,1
38,7,31,45,0,20,1.1764705882352942,1,0,0,-3.0,0,1,14,14,0,28,1,0.02,0,0,1
33,41,-8,74,0,21,1.2352941176470589,1,0,0,4.5,0,1,15,15,0,30,1,0.02,0,1,0
18,12,6,30,1,1,0.058823529411764705,0,0,0,1.0,0,0,0,0,0,0,3,0.06,0,0,1
47,3,44,50,0,1,0.058823529411764705,0,0,0,7.5,1,0,0,0,0,0,1,0.02,0,0,1
24,23,1,47,1,1,0.058823529411764705,0,1,0,6.5,0,0,0,0,0,0,8,0.16,0,0,1
23,34,-11,57,0,1,0.058823529411764705,0,0,0,-1.0,0,0,0,0,0,0,3,0.06,0,1,0
16,8,8,24,0,1,0.058823529411764705,0,0,0,2.5,0,0,0,0,0,0,1,0.02,0,0,1
27,20,7,47,1,1,0.058823529411764705,0,0,0,6.0,0,0,0,0,0,0,4,0.08,0,0,1
15,20,-5,35,1,1,0.058823529411764705,0,0,0,-2.5,0,0,0,0,0,0,1,0.02,0,0,1
28,38,-10,66,0,1,0.058823529411764705,0,1,0,3.5,0,1,0,0,0,0,8,0.16,0,0,1
21,21,0,42,1,1,0.058823529411764705,0,1,1,-3.5,0,0,0,0,0,0,8,0.16,0,0,1
27,24,3,51,1,1,0.058823529411764705,0,0,0,3.0,0,0,0,0,0,0,1,0.02,0,0,1
24,16,8,40,0,1,0.058823529411764705,0,0,0,6.0,0,0,0,0,0,0,1,0.02,0,1,0
40,48,-8,88,0,1,0.058823529411764705,0,1,0,10.0,1,1,0,0,0,0,8,0.16,0,1,0
27,20,7,47,1,1,0.058823529411764705,0,0,0,-1.0,0,1,0,0,0,0,3,0.06,0,0,1
6,24,-18,30,0,1,0.058823529411764705,0,0,0,2.0,0,1,0,0,0,0,3,0.06,0,1,0
13,33,-20,46,0,1,0.058823529411764705,0,0,0,-6.0,0,0,0,0,0,0,1,0.02,0,0,1
17,48,-31,65,0,1,0.058823529411764705,0,0,0,7.0,1,1,0,0,0,0,1,0.02,0,1,0
34,23,11,57,0,2,0.11764705882352941,0,1,0,1.0,0,0,1,1,0,2,8,0.16,0,0,1
34,0,34,34,0,2,0.11764705882352941,0,1,0,13.5,1,0,1,0,1,1,8,0.16,0,0,1
31,24,7,55,1,2,0.11764705882352941,0,1,0,5.5,0,0,0,1,-1,1,8,0.16,0,1,0
21,18,3,39,1,2,0.11764705882352941,0,0,0,10.0,1,0,0,0,0,0,1,0.02,0,1,0
30,27,3,57,1,2,0.11764705882352941,0,0,0,6.0,0,0,0,0,0,0,1,0.02,0,0,1
20,17,3,37,1,2,0.11764705882352941,0,1,0,-3.5,0,1,0,0,0,0,8,0.16,0,0,1
9,21,-12,30,0,2,0.11764705882352941,0,0,0,6.0,0,1,1,0,1,1,1,0.02,0,0,1
37,42,-5,79,1,2,0.11764705882352941,0,0,0,4.5,0,1,1,1,0,2,5,0.1,0,0,1
20,31,-11,51,0,2,0.11764705882352941,0,0,0,-7.5,1,0,0,0,0,0,2,0.04,0,0,1
12,20,-8,32,0,2,0.11764705882352941,0,1,0,3.0,0,1,1,1,0,2,8,0.16,0,0,1
29,29,0,58,1,2,0.11764705882352941,0,1,1,-2.0,0,0,1,1,0,2,8,0.16,0,0,1
31,20,11,51,0,2,0.11764705882352941,0,0,0,-2.0,0,1,1,1,0,2,2,0.04,0,0,1
20,13,7,33,1,2,0.11764705882352941,0,1,0,3.0,0,0,0,0,0,0,8,0.16,0,1,0
20,19,1,39,1,2,0.11764705882352941,0,1,0,5.5,0,0,1,0,1,1,8,0.16,0,0,1
27,21,6,48,1,2,0.11764705882352941,0,0,0,-3.0,0,1,1,1,0,2,1,0.02,0,0,1
24,17,7,41,1,2,0.11764705882352941,0,0,0,5.0,0,0,0,0,0,0,1,0.02,0,0,1
21,17,4,38,1,3,0.17647058823529413,0,0,0,3.0,0,0,0,1,-1,1,3,0.06,0,0,1
6,27,-21,33,0,3,0.17647058823529413,0,0,0,16.5,1,1,2,0,2,2,1,0.02,0,1,0
14,16,-2,30,1,3,0.17647058823529413,0,0,0,-6.0,0,0,0,1,-1,1,1,0.02,0,1,0
31,21,10,52,0,3,0.17647058823529413,0,0,0,2.5,0,0,1,2,-1,3,1,0.02,0,0,1
24,13,11,37,0,3,0.17647058823529413,0,0,0,1.0,0,0,0,1,-1,1,3,0.06,0,0,1
27,14,13,41,0,3,0.17647058823529413,0,0,0,5.5,0,0,1,2,-1,3,1,0.02,0,0,1
31,17,14,48,0,3,0.17647058823529413,0,0,0,-2.5,0,1,1,1,0,2,2,0.04,0,0,1
20,16,4,36,1,3,0.17647058823529413,0,0,0,6.5,0,0,1,1,0,2,1,0.02,0,0,1
35,23,12,58,0,3,0.17647058823529413,0,0,0,7.5,1,0,2,1,1,3,1,0.02,0,0,1
26,10,16,36,0,3,0.17647058823529413,0,0,0,-7.0,1,1,0,1,-1,1,1,0.02,0,1,0
37,43,-6,80,1,3,0.17647058823529413,0,1,1,1.5,0,1,1,1,0,2,8,0.16,0,1,0
22,27,-5,49,1,3,0.17647058823529413,0,0,0,6.5,0,1,0,0,0,0,1,0.02,0,1,0
28,20,8,48,0,3,0.17647058823529413,0,0,0,3.0,0,0,2,0,2,2,2,0.04,0,0,1
38,27,11,65,0,3,0.17647058823529413,0,0,0,6.0,0,0,2,1,1,3,1,0.02,0,0,1
6,9,-3,15,1,3,0.17647058823529413,0,1,0,10.0,1,1,2,1,1,3,8,0.16,0,0,1
27,30,-3,57,1,3,0.17647058823529413,0,0,0,1.0,0,1,2,1,1,3,1,0.02,0,0,1
38,31,7,69,1,4,0.23529411764705882,0,0,0,7.5,1,0,3,2,1,5,3,0.06,0,0,1
14,26,-12,40,0,4,0.23529411764705882,0,1,0,3.0,0,1,2,2,0,4,9,0.18,0,0,1
22,0,22,22,0,4,0.23529411764705882,0,0,0,8.5,1,0,1,1,0,2,1,0.02,0,0,1
36,37,-1,73,1,4,0.23529411764705882,0,0,0,3.5,0,1,1,2,-1,3,1,0.02,0,1,0
45,42,3,87,1,4,0.23529411764705882,0,0,1,2.5,0,0,0,1,-1,1,2,0.04,0,0,1
26,24,2,50,1,4,0.23529411764705882,0,0,0,2.5,0,0,1,1,0,2,2,0.04,0,1,0
34,37,-3,71,1,4,0.23529411764705882,0,1,1,-1.0,0,0,1,0,1,1,8,0.16,0,1,0
38,7,31,45,0,4,0.23529411764705882,0,1,0,6.5,0,0,1,3,-2,4,8,0.16,0,0,1
18,33,-15,51,0,4,0.23529411764705882,0,0,0,-3.5,0,0,1,2,-1,3,2,0.04,0,0,1
31,12,19,43,0,4,0.23529411764705882,0,0,0,7.5,1,0,2,1,1,3,2,0.04,0,0,1
26,23,3,49,1,4,0.23529411764705882,0,0,1,-3.0,0,1,2,2,0,4,1,0.02,0,0,1
17,20,-3,37,1,4,0.23529411764705882,0,1,0,-3.5,0,0,0,1,-1,1,8,0.16,0,1,0
29,27,2,56,1,4,0.23529411764705882,0,0,0,10.0,1,0,1,1,0,2,1,0.02,0,0,1
48,10,38,58,0,4,0.23529411764705882,0,0,0,3.0,0,0,2,2,0,4,4,0.08,0,0,1
23,27,-4,50,1,4,0.23529411764705882,0,1,0,-3.5,0,0,2,3,-1,5,8,0.16,0,0,1
38,24,14,62,0,5,0.29411764705882354,0,0,0,10.5,1,0,2,1,1,3,3,0.06,0,0,1
18,28,-10,46,0,5,0.29411764705882354,0,1,0,3.0,0,1,1,0,1,1,8,0.16,0,0,1
41,17,24,58,0,5,0.29411764705882354,0,0,0,3.5,0,0,2,1,1,3,1,0.02,0,0,1
12,9,3,21,1,5,0.29411764705882354,0,1,1,-3.0,0,1,1,3,-2,4,8,0.16,0,0,1
19,16,3,35,1,5,0.29411764705882354,0,0,1,3.5,0,0,1,2,-1,3,1,0.02,0,1,0
34,16,18,50,0,5,0.29411764705882354,0,0,0,-1.0,0,1,1,2,-1,3,2,0.04,0,0,1
31,23,8,54,0,5,0.29411764705882354,0,1,0,1.0,0,0,1,2,-1,3,8,0.16,0,1,0
30,14,16,44,0,5,0.29411764705882354,0,0,0,3.0,0,0,4,3,1,7,1,0.02,0,0,1
31,33,-2,64,1,5,0.29411764705882354,0,1,0,-7.5,1,0,2,4,-2,6,8,0.16,0,0,1
27,17,10,44,0,5,0.29411764705882354,0,0,0,6.0,0,0,3,3,0,6,1,0.02,0,0,1
21,23,-2,44,1,5,0.29411764705882354,0,0,0,3.5,0,1,2,2,0,4,2,0.04,0,0,1
33,31,2,64,1,5,0.29411764705882354,0,0,0,7.0,1,0,2,1,1,3,1,0.02,0,0,1
26,10,16,36,0,5,0.29411764705882354,0,1,0,5.5,0,0,2,1,1,3,8,0.16,0,0,1
13,12,1,25,1,5,0.29411764705882354,0,0,0,-6.0,0,1,1,3,-2,4,1,0.02,0,0,1
43,19,24,62,0,5,0.29411764705882354,0,0,0,5.5,0,0,3,2,1,5,2,0.04,0,1,0
13,34,-21,47,0,6,0.35294117647058826,0,1,0,-1.5,0,0,1,2,-1,3,8,0.16,0,0,1
27,17,10,44,0,6,0.35294117647058826,0,0,0,10.0,1,0,3,1,2,4,2,0.04,0,1,0
0,21,-21,21,0,6,0.35294117647058826,0,0,0,-2.5,0,0,3,3,0,6,2,0.04,0,0,1
20,13,7,33,1,6,0.35294117647058826,0,0,0,10.5,1,0,2,2,0,4,2,0.04,0,1,0
23,17,6,40,1,6,0.35294117647058826,0,0,0,-1.0,0,1,2,3,-1,5,2,0.04,0,0,1
31,28,3,59,1,6,0.35294117647058826,0,0,1,-7.5,1,1,3,3,0,6,1,0.02,0,0,1
42,34,8,76,0,6,0.35294117647058826,0,0,0,2.5,0,0,2,1,1,3,2,0.04,0,0,1
40,7,33,47,0,6,0.35294117647058826,0,0,0,-3.0,0,1,2,3,-1,5,1,0.02,0,1,0
43,40,3,83,1,6,0.35294117647058826,0,0,0,4.0,0,0,3,5,-2,8,3,0.06,0,0,1
14,38,-24,52,0,6,0.35294117647058826,0,0,0,1.0,0,1,2,3,-1,5,3,0.06,0,0,1
20,23,-3,43,1,6,0.35294117647058826,0,0,0,-7.0,1,0,2,5,-3,7,1,0.02,0,0,1
21,28,-7,49,1,6,0.35294117647058826,0,1,0,1.0,0,1,4,3,1,7,9,0.18,0,0,1
3,27,-24,30,0,6,0.35294117647058826,0,0,0,-3.0,0,0,1,2,-1,3,1,0.02,0,0,1
34,29,5,63,1,6,0.35294117647058826,0,1,0,3.0,0,0,1,2,-1,3,8,0.16,0,0,0
33,30,3,63,1,6,0.35294117647058826,0,0,0,9.0,1,0,2,1,1,3,1,0.02,0,0,1
10,45,-35,55,0,7,0.4117647058823529,0,0,0,-1.0,0,0,1,2,-1,3,1,0.02,0,1,0
37,5,32,42,0,7,0.4117647058823529,0,0,0,7.0,1,0,1,2,-1,3,2,0.04,0,1,0
17,21,-4,38,1,7,0.4117647058823529,0,0,0,5.0,0,1,3,3,0,6,3,0.06,0,0,1
45,10,35,55,0,7,0.4117647058823529,0,0,0,6.5,0,0,5,4,1,9,1,0.02,0,0,1
26,23,3,49,1,7,0.4117647058823529,0,0,1,3.5,0,0,2,2,0,4,1,0.02,0,0,1
20,17,3,37,1,7,0.4117647058823529,0,1,0,-1.5,0,1,3,3,0,6,8,0.16,0,0,1
21,32,-11,53,0,7,0.4117647058823529,0,0,0,-3.0,0,0,4,2,2,6,1,0.02,0,0,1
7,20,-13,27,0,7,0.4117647058823529,0,1,0,4.0,0,1,3,3,0,6,8,0.16,0,0,1
10,39,-29,49,0,7,0.4117647058823529,0,1,0,-8.0,1,0,1,6,-5,7,8,0.16,0,0,1
17,37,-20,54,0,7,0.4117647058823529,0,0,0,-3.5,0,0,3,4,-1,7,1,0.02,0,0,1
31,38,-7,69,1,7,0.4117647058823529,0,0,0,-1.0,0,0,3,4,-1,7,1,0.02,0,0,1
23,24,-1,47,1,7,0.4117647058823529,0,0,0,2.5,0,1,4,4,0,8,1,0.02,0,0,1
20,19,1,39,1,7,0.4117647058823529,0,0,0,6.5,0,0,4,3,1,7,1,0.02,0,0,1
23,20,3,43,1,7,0.4117647058823529,0,0,0,4.5,0,0,2,1,1,3,2,0.04,0,0,0
42,23,19,65,0,8,0.47058823529411764,0,0,0,7.5,1,0,4,4,0,8,1,0.02,0,1,0
36,21,15,57,0,8,0.47058823529411764,0,0,0,-2.5,0,1,4,4,0,8,1,0.02,0,0,1
33,18,15,51,0,8,0.47058823529411764,0,1,0,8.5,1,0,4,2,2,6,8,0.16,0,0,1
30,23,7,53,1,8,0.47058823529411764,0,1,0,8.5,1,0,6,3,3,9,8,0.16,0,0,1
29,27,2,56,1,8,0.47058823529411764,0,0,0,7.5,1,0,7,3,4,10,1,0.02,0,0,1
28,42,-14,70,0,8,0.47058823529411764,0,0,0,-3.5,0,0,1,2,-1,3,1,0.02,0,0,1
20,30,-10,50,0,8,0.47058823529411764,0,0,0,-2.5,0,0,5,5,0,10,3,0.06,0,1,0
24,10,14,34,0,8,0.47058823529411764,0,0,0,8.5,1,0,3,3,0,6,1,0.02,0,0,1
18,24,-6,42,1,8,0.47058823529411764,0,0,0,-4.0,0,0,3,3,0,6,1,0.02,0,0,1
14,28,-14,42,0,8,0.47058823529411764,0,0,0,3.0,0,1,3,3,0,6,2,0.04,0,1,0
18,15,3,33,1,8,0.47058823529411764,0,1,0,-2.5,0,1,1,1,0,2,8,0.16,0,1,0
37,34,3,71,1,8,0.47058823529411764,0,0,0,3.5,0,0,4,3,1,7,1,0.02,0,0,1
13,20,-7,33,1,8,0.47058823529411764,0,1,0,-1.0,0,0,1,4,-3,5,8,0.16,0,0,1
6,25,-19,31,0,8,0.47058823529411764,0,1,0,-13.5,1,0,2,5,-3,7,8,0.16,0,0,1
34,3,31,37,0,9,0.5294117647058824,0,0,0,-1.5,0,1,1,1,0,2,1,0.02,0,0,1
14,38,-24,52,0,9,0.5294117647058824,0,0,0,1.5,0,1,5,3,2,8,1,0.02,0,0,1
9,41,-32,50,0,9,0.5294117647058824,0,0,0,-10.5,1,0,2,4,-2,6,1,0.02,0,0,1
24,9,15,33,0,9,0.5294117647058824,0,1,0,4.5,0,0,5,3,2,8,8,0.16,0,1,0
31,17,14,48,0,9,0.5294117647058824,0,0,0,5.0,0,0,6,3,3,9,1,0.02,0,0,1
17,19,-2,36,1,9,0.5294117647058824,0,0,0,1.0,0,1,3,5,-2,8,1,0.02,0,0,1
21,37,-16,58,0,9,0.5294117647058824,0,0,0,-7.5,1,0,2,7,-5,9,1,0.02,0,0,1
17,25,-8,42,0,9,0.5294117647058824,0,0,0,1.0,0,1,4,5,-1,9,1,0.02,0,0,1
45,35,10,80,0,9,0.5294117647058824,0,0,0,-2.5,0,1,6,8,-2,14,2,0.04,0,1,0
13,6,7,19,1,9,0.5294117647058824,0,1,0,3.0,0,0,4,3,1,7,8,0.16,0,0,1
16,23,-7,39,1,9,0.5294117647058824,0,1,0,1.5,0,1,4,5,-1,9,9,0.18,0,0,1
42,28,14,70,0,9,0.5294117647058824,0,1,0,6.0,0,0,5,3,2,8,8,0.16,0,0,1
14,28,-14,42,0,9,0.5294117647058824,0,0,0,4.5,0,1,3,3,0,6,1,0.02,0,1,0
52,21,31,73,0,10,0.5882352941176471,0,0,0,3.5,0,0,6,6,0,12,1,0.02,0,0,1
26,14,12,40,0,10,0.5882352941176471,0,0,0,16.5,1,0,8,2,6,10,1,0.02,0,0,1
28,16,12,44,0,10,0.5882352941176471,0,0,0,-5.5,0,1,2,4,-2,6,1,0.02,0,0,1
10,41,-31,51,0,10,0.5882352941176471,0,1,0,6.5,0,1,3,2,1,5,8,0.16,0,0,1
20,27,-7,47,1,10,0.5882352941176471,0,1,0,7.5,1,1,4,3,1,7,8,0.16,0,0,1
34,22,12,56,0,10,0.5882352941176471,0,1,0,7.5,1,0,5,3,2,8,8,0.16,0,0,1
29,26,3,55,1,10,0.5882352941176471,0,1,0,3.0,0,0,3,3,0,6,8,0.16,0,1,0
6,20,-14,26,0,10,0.5882352941176471,0,1,0,-10.5,1,0,1,6,-5,7,8,0.16,0,0,1
31,12,19,43,0,10,0.5882352941176471,0,0,0,13.0,1,0,3,5,-2,8,1,0.02,0,0,1
34,10,24,44,0,10,0.5882352941176471,0,0,0,-6.0,0,1,4,7,-3,11,2,0.04,0,0,1
14,51,-37,65,0,10,0.5882352941176471,0,0,0,-5.5,0,0,5,7,-2,12,1,0.02,0,0,1
36,31,5,67,1,10,0.5882352941176471,0,1,0,10.0,1,0,8,4,4,12,8,0.16,0,0,1
3,16,-13,19,0,10,0.5882352941176471,0,0,0,3.5,0,1,3,5,-2,8,2,0.04,0,0,1
23,27,-4,50,1,10,0.5882352941176471,0,0,0,3.0,0,1,2,1,1,3,3,0.06,0,0,1
27,24,3,51,1,11,0.6470588235294118,0,0,0,3.0,0,0,4,4,0,8,5,0.1,0,0,1
20,19,1,39,1,11,0.6470588235294118,0,0,0,-4.0,0,1,3,6,-3,9,2,0.04,0,1,0
24,21,3,45,1,11,0.6470588235294118,0,1,0,6.5,0,0,4,5,-1,9,8,0.16,0,0,1
19,22,-3,41,1,11,0.6470588235294118,0,0,0,3.5,0,1,4,4,0,8,2,0.04,0,0,0
22,23,-1,45,1,11,0.6470588235294118,0,1,0,7.5,1,1,7,3,4,10,8,0.16,0,0,1
21,23,-2,44,1,11,0.6470588235294118,0,0,0,-3.0,0,0,6,6,0,12,1,0.02,0,0,1
25,20,5,45,1,11,0.6470588235294118,0,1,0,2.5,0,0,6,6,0,12,8,0.16,0,0,1
21,23,-2,44,1,11,0.6470588235294118,0,0,0,4.5,0,1,2,1,1,3,1,0.02,0,1,0
48,7,41,55,0,11,0.6470588235294118,0,0,0,7.0,1,0,8,4,4,12,1,0.02,0,1,0
16,20,-4,36,1,11,0.6470588235294118,0,0,0,-4.0,0,0,3,7,-4,10,3,0.06,0,0,1
38,35,3,73,1,11,0.6470588235294118,0,0,0,3.0,0,0,2,3,-1,5,2,0.04,0,0,1
38,10,28,48,0,11,0.6470588235294118,0,1,0,2.0,0,0,4,5,-1,9,8,0.16,0,1,0
54,51,3,105,1,11,0.6470588235294118,0,0,0,3.0,0,0,9,9,0,18,1,0.02,0,0,1
31,17,14,48,0,12,0.7058823529411765,0,1,0,11.5,1,0,9,4,5,13,8,0.16,0,1,0
16,23,-7,39,1,12,0.7058823529411765,0,1,0,-3.0,0,0,4,7,-3,11,8,0.16,0,1,0
31,23,8,54,0,12,0.7058823529411765,0,1,0,7.0,1,0,5,6,-1,11,8,0.16,0,1,0
45,10,35,55,0,12,0.7058823529411765,0,0,0,14.0,1,0,7,2,5,9,1,0.02,0,0,1
20,35,-15,55,0,12,0.7058823529411765,0,1,0,-1.0,0,0,5,3,2,8,8,0.16,0,0,1
24,17,7,41,1,12,0.7058823529411765,0,1,0,4.0,0,0,6,4,2,10,8,0.16,0,1,0
24,21,3,45,1,12,0.7058823529411765,0,0,0,-3.0,0,1,3,3,0,6,3,0.06,0,0,1
27,24,3,51,1,12,0.7058823529411765,0,0,0,9.0,1,0,5,5,0,10,1,0.02,0,1,0
13,27,-14,40,0,12,0.7058823529411765,0,1,0,-13.0,1,0,3,7,-4,10,8,0.16,0,0,1
25,22,3,47,1,12,0.7058823529411765,0,1,0,4.5,0,0,4,3,1,7,8,0.16,0,0,1
34,17,17,51,0,12,0.7058823529411765,0,0,0,13.0,1,0,5,2,3,7,3,0.06,0,0,1
24,17,7,41,1,12,0.7058823529411765,0,0,0,-3.0,0,1,4,8,-4,12,2,0.04,0,0,1
27,30,-3,57,1,12,0.7058823529411765,0,0,0,3.0,0,1,6,5,1,11,5,0.1,0,0,1
27,9,18,36,0,12,0.7058823529411765,0,0,0,1.5,0,0,3,2,1,5,1,0.02,0,0,1
34,17,17,51,0,12,0.7058823529411765,0,1,0,3.5,0,0,7,5,2,12,8,0.16,0,1,0
13,10,3,23,1,13,0.7647058823529411,0,0,0,-7.0,1,1,6,10,-4,16,2,0.04,0,1,0
17,20,-3,37,1,13,0.7647058823529411,0,0,0,13.5,1,1,4,2,2,6,2,0.04,0,0,1
16,26,-10,42,0,13,0.7647058823529411,0,0,0,2.5,0,1,4,6,-2,10,1,0.02,0,0,0
21,17,4,38,1,13,0.7647058823529411,0,1,0,3.5,0,0,5,4,1,9,8,0.16,0,0,1
24,17,7,41,1,13,0.7647058823529411,0,1,0,-3.5,0,1,4,6,-2,10,8,0.16,0,0,1
30,27,3,57,1,13,0.7647058823529411,0,0,1,-3.5,0,1,3,8,-5,11,1,0.02,0,0,1
29,13,16,42,0,13,0.7647058823529411,0,0,0,5.0,0,0,8,4,4,12,2,0.04,0,1,0
10,24,-14,34,0,13,0.7647058823529411,0,0,0,-3.5,0,0,5,5,0,10,4,0.08,0,0,1
6,0,6,6,1,13,0.7647058823529411,0,1,0,-4.0,0,1,3,6,-3,9,8,0.16,0,0,1
33,40,-7,73,1,13,0.7647058823529411,0,1,0,-14.0,1,0,2,9,-7,11,8,0.16,0,0,1
30,33,-3,63,1,13,0.7647058823529411,0,0,0,3.5,0,1,8,8,0,16,1,0.02,0,0,1
16,30,-14,46,0,13,0.7647058823529411,0,0,0,-10.5,1,0,4,10,-6,14,2,0.04,0,1,0
24,10,14,34,0,13,0.7647058823529411,0,0,0,6.0,0,0,8,7,1,15,1,0.02,0,0,1
26,22,4,48,1,13,0.7647058823529411,0,0,0,10.5,1,0,5,3,2,8,2,0.04,0,0,1
43,16,27,59,0,13,0.7647058823529411,0,1,0,10.0,1,0,6,2,4,8,8,0.16,0,0,1
28,13,15,41,0,13,0.7647058823529411,0,1,0,5.5,0,0,5,6,-1,11,8,0.16,0,0,1
30,9,21,39,0,14,0.8235294117647058,0,1,0,5.5,0,0,6,4,2,10,8,0.16,0,0,1
34,20,14,54,0,14,0.8235294117647058,0,0,0,4.0,0,0,4,4,0,8,4,0.08,0,0,1
27,24,3,51,1,14,0.8235294117647058,0,0,1,6.5,0,0,10,7,3,17,1,0.02,0,0,1
26,20,6,46,1,14,0.8235294117647058,0,0,0,-1.0,0,1,4,6,-2,10,1,0.02,0,0,1
26,21,5,47,1,14,0.8235294117647058,0,0,0,17.0,1,0,9,5,4,14,1,0.02,0,0,0
20,14,6,34,1,14,0.8235294117647058,0,0,0,-3.0,0,1,2,6,-4,8,1,0.02,0,0,1
3,17,-14,20,0,14,0.8235294117647058,0,0,0,-2.5,0,0,3,4,-1,7,3,0.06,0,1,0
21,24,-3,45,1,14,0.8235294117647058,0,1,0,4.0,0,1,9,6,3,15,8,0.16,0,1,0
15,6,9,21,0,14,0.8235294117647058,0,0,0,-3.0,0,1,8,11,-3,19,1,0.02,0,0,1
34,33,1,67,1,14,0.8235294117647058,0,1,0,-8.5,1,1,6,9,-3,15,8,0.16,0,0,1
14,28,-14,42,0,14,0.8235294117647058,0,1,0,-8.5,1,0,5,10,-5,15,8,0.16,0,0,1
16,40,-24,56,0,14,0.8235294117647058,0,1,0,-3.0,0,0,6,4,2,10,8,0.16,0,0,1
23,27,-4,50,1,14,0.8235294117647058,0,1,0,4.5,0,1,4,3,1,7,8,0.16,0,0,1
29,23,6,52,1,14,0.8235294117647058,0,1,1,3.5,0,0,7,6,1,13,8,0.16,0,1,0
24,21,3,45,1,14,0.8235294117647058,0,0,0,-10.5,1,1,2,8,-6,10,1,0.02,0,0,1
21,7,14,28,0,14,0.8235294117647058,0,0,0,3.0,0,0,7,7,0,14,2,0.04,0,0,1
28,29,-1,57,1,15,0.8823529411764706,0,1,0,3.5,0,1,11,10,1,21,8,0.16,0,0,1
16,17,-1,33,1,15,0.8823529411764706,0,0,0,1.0,0,1,6,5,1,11,1,0.02,0,0,1
22,29,-7,51,1,15,0.8823529411764706,0,0,0,-7.0,1,0,4,9,-5,13,1,0.02,0,0,1
40,14,26,54,0,15,0.8823529411764706,0,0,0,10.0,1,0,4,3,1,7,2,0.04,0,1,0
23,0,23,23,0,15,0.8823529411764706,0,0,0,3.0,0,0,7,8,-1,15,1,0.02,0,1,0
